,text,label
471,bro you are awesome thank you for giving so much,1
472,wow so cool congrats lima ill never forget wen i almost met you in la followed you ever since cuz youre just so darn genuine amp kind adding so much value to the community cant wait to see where you go from here,1
473,congrats best wishes for you and i hope someday i can do this for my community too with the help of our axie nation of course,1
474,congratulations bro you inspired us every single day you have a great soul eres grande hermano un abrazo,1
475,congratulations brother god bless you and your family,1
476,congratulations brother love to see it continue spreading the positivity,1
477,what an amazing stories you have in your life sireverything you experience gives us a lesson to learn in lifethanks for sharing your stories with uskeep it up,1
478,yup cool card cant wait for origins,1
479,congrats brother you have been an amazing influence and community leader excited to see what you bring this year,1
480,no hate to this guy i guess congrats,1
481,very deserving one of the most sincere and humble axie community member,1
482,gods really love you sir,1
483,great to have you with us lima ning forward to meeting you irl eventually,1
484,passion is always the key family is a big motivator writing this as a father of a daughter too i dont know you personally but it is enough to see your face on a picture to feel the positive energy you are bringing to the world keep it up,1
485,congrats i feel you since i was bullied too for too long i meet my fiance and things are getting better now what is missing it to work with too,1
486,i cried reading your life because it touches me i know this life may give you a thousand reason to hate it but no they will give you a trillion times to smile and make the most out of it i know im starting from scratch right now but someday i will be proud of my achievements,1
487,congrats lima i from vn our community hopes for success of axie infinity and team axie this year,1
488,congratulations lima you deserve this buena suerte bro,1
489,wow sky mavis has been adding so many great team members thank you for sharing your story lima so inspiring,1
490,very happy for this ive connected with your story because i experienced a struggle with my own insecurities and also bulling id love to be part of one day axie infinity empowers us to pursue our best version,1
491,congrats lima im so happy to see this proud of you hermano,1
492,over the moon for you congrats bro,1
493,you are the not the only but one of the reasons why i am still having my faith on axie please dont stop spreading your positive vibes all over twitter space and i appreciate all your efforts with all the gas you are doing bless you and milestones to overcome you are the best,1
494,congratulations brother im so happy for you sky mavis and we all are better for having you,1
495,axie can do it with community supporting them lets win this fight and make axie great again,1
496,sage and dragoon all the way jewel,1
497,congrats brother youre changing the world n deserved,1
498,congratulations brother im so happy its amazing how things are happening we wouldnt have even imagined this some months ago im very proud of you love you bro,1
499,i feel you brother keep god in your heart congratulations,1
500,well deserved broing with a peruvian changed my life while it is true that there have been bad times well accompanied they have a better time no one better than you to serve as a link connection between axie and latam latam to the moon and saturn xd,1
501,congratulations really great reading your story look forward to hopefully meeting you irl someday,1
502,what a great and inspiration you are to us god bless u more truly you are blessed guided with the people who truly love you,1
503,thank you so much brother y appreciate your tweet you hermano,1
504,niiice congrats lima you deserve it,1
505,love you my brother congratulations nk you for being a huge inspiration to many amp for all that you do in the community world,1
506,i thought hes already a part of the team lol happy for you bro,1
507,congratulations all the best to you,1
508,congrats i was actually there at that la meetup we didnt actually talk cus i was too shy too approach you that positive aura around you is so contagious i hope we connect the next time we meet much love lima,1
509,congrats sir you deserve it your life story is so inspiring i learned a lot from you mabuhay,1
510,if slp goes up really nice then yesnbut if not well lets hope for land,1
511,love this pace of updates,1
512,ypu deserve everything bro you are a good person and it radiates always keep makimg people feel better,1
513,you deserve it brother your effort dedication love and desire to build inspire the community lets jeep moving forward you always make us feel proud,1
