text,label
well deserved broing with a peruvian changed my life while it is true that there have been bad times well accompanied they have a better time no one better than you to serve as a link connection between axie and latam latam to the moon and saturn xd,1
congratulations really great reading your story look forward to hopefully meeting you irl someday,1
what a great and inspiration you are to us god bless u more truly you are blessed guided with the people who truly love you,1
thank you so much brother y appreciate your tweet you hermano,1
niiice congrats lima you deserve it,1
love you my brother congratulations nk you for being a huge inspiration to many amp for all that you do in the community world,1
i thought hes already a part of the team lol happy for you bro,1
congratulations all the best to you,1
congrats i was actually there at that la meetup we didnt actually talk cus i was too shy too approach you that positive aura around you is so contagious i hope we connect the next time we meet much love lima,1
congrats sir you deserve it your life story is so inspiring i learned a lot from you mabuhay,1
if slp goes up really nice then yesnbut if not well lets hope for land,1
love this pace of updates,1
ypu deserve everything bro you are a good person and it radiates always keep makimg people feel better,1
you deserve it brother your effort dedication love and desire to build inspire the community lets jeep moving forward you always make us feel proud,1
t update and decisions it was vital to decrease the mintburn ratio and with low mmrs able to earn again its a win for everybody,1
congratulations lima you deserve this more than anyone youre awesome an example for all of us dreams really come true,1
floor axies will be sold out tomorrow i hope i have cash to buy for ny scholars,1
wow congrats to you sir you deserve to be in the team because youre are awesome axie community member and also a great leader,1
good job and great ideas hopefully this will help make slp more sustainable,1
good news for players 2k mmr the community slp mint little decrease but value maybe become high for players below nah,1
congrats you have always inspired me sir rooting for more successes,1
congrats bro proud of you,1
this is a great step towards more open communication with the community looking forward to this,1
thanks for sharing your story hopefully this gives others hope who are still in the darkness looking for their angel or a light to guide them out of it n us more about what you will be doing at sky mavis,1
congratulations dude well deserved although i do hate you and devs sometimes for being too positive when slp was tanking,1
congrats so proud of u sirrr,1
i love the story of your life sir u have fought your battles and struggles well u deserve what u have and achieved today congratulations,1
congratulations limannand what a beautiful story you are a inspiration to many,1
congratulations lima you deserve it,1
good changes but they needed to come alongside some form of burning mechanism for slp this may discourage ppl playing short termtime will tell,1
congrats man excited to continue this journey with you,1
congrats man happy to see you achieving your dreams lets go,1
congrats sir you deserve what you have now were going to support you till end,1
congratulations for every achievement youre getting my friend keep it going,1
looove this congratulations man lt3,1
when to the moon axs,1
congratulations bro mabuhay ka and more powers to the team,1
life amp god blessed us with our beautiful daughter i started loving mondays i started to love waking up i felt motivated focused appreciating every day every happy moment felt absolutely lucky to be victorias dad,1
